section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,109,1707240576207474129,1707240576282600129,75,1045.008,365.152,15.83580663658545,15.776479267215212
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,110,1707240576312600129,1707240576392600129,80,928.045,389.523,8.005556417051373,14.369039374260119
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,111,1707240576412725129,1707240576582851129,170,819.11,390.25,0.7582103381915848,14.373598420648483
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,112,1707240576597854129,1707240576983228129,385,707.869,418.52,-6.609534623379136,12.502270393264357
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,113,1707240577008228129,1707240577293480129,285,754.063,545.842,-3.5113563378819554,4.237727917681547
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,114,1707240577328480129,1707240578279359129,950,693.445,497.053,-7.4941037104825154,7.397596970408361
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,115,1707240578314485129,1707240579185239129,870,900.263,571.886,6.043066259087086,2.5350655750485585
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,116,1707240579220242129,1707240579455490129,235,771.238,511.673,-2.393301027073559,6.468865516183613
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,117,1707240579495490129,1707240580146118129,650,845.885,541.298,2.494448675392647,4.536717086436808
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,118,1707240580186119129,1707240580486495129,300,807.765,588.882,8.755145902361101e-05,1.4300632017449446
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,119,1707240580611620129,1707240580891872129,280,941.365,770.81,8.807393297783054,-10.395386699217392
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,120,1707240580921877129,1707240581342249129,420,834.334,845.685,1.7763183315769342,-15.304142361551582
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,121,1707240581377253129,1707240581887752129,510,821.638,907.132,0.9439184514375769,-19.282966938241426
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,122,1707240581927763129,1707240582258128129,330,829.616,940.32,1.4977724188454296,-21.424760522234187
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,123,1707240582383254129,1707240582678505129,295,745.663,864.796,-4.1529009970539965,-16.52569125427588
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,124,1707240582698505129,1707240583083882129,385,761.696,840.532,-3.0664282892313075,-14.962337549671693
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,125,1707240583123882129,1707240583314133129,190,763.459,916.645,-2.995279950372716,-19.886039285019322
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,126,1707240583394133129,1707240583529259129,135,704.253,854.246,-6.907376674051693,-15.813006974387212
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,127,1707240583569259129,1707240583864651129,295,885.175,807.159,5.132876008929811,-12.787429185378203
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,128,1707240583884636129,1707240584720403129,835,929.82,669.314,7.977841025582728,-3.8100359128944103
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,129,1707240584830519129,1707240585456018129,625,829.339,807.606,1.4326244285218004,-12.834036200999233
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,130,1707240585691269129,1707240585891520129,200,1341.591,259.516,36.52754100927753,21.379103405689822
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,131,1707240585921523129,1707240587362901129,1441,1333.224,299.727,35.52741622700276,18.976363230089223
6ce02d80-b03c-41d9-8d63-64645c7b2c0b,003aaa32-9a1c-46ce-84c8-ddcc011733e3,132,1707240587633152129,1707240587773278129,140,664.779,818.854,-9.477897348394997,-13.488388249991141
