section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,88,1716479162958597133,1716479163218838133,260,824.555,653.807,1.0974581066914089,-2.8116912298813936
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,89,1716479163409088133,1716479164049713133,640,835.766,656.139,1.830325364055615,-2.9636783682556467
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,90,1716479164064713133,1716479165701223133,1636,863.318,653.83,3.6306253271919866,-2.8112541630386554
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,91,1716479165936462133,1716479166046474133,110,852.395,681.971,2.9206365946511896,-4.648910776426608
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,92,1716479166586962133,1716479166727093133,140,895.753,642.37,5.747449836176681,-2.060698868303398
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,93,1716479167127596133,1716479167217587133,89,902.06,645.26,6.159588080214477,-2.248446056662422
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,94,1716479167357723133,1716479167602962133,245,912.915,625.636,6.86546894831333,-0.9686739739077999
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,95,1716479167968337133,1716479168158462133,190,910.901,625.055,6.734053744772485,-0.930917355938361
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,96,1716479168173462133,1716479169094337133,920,923.632,624.13,7.564352166593111,-0.8699490179505913
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,97,1716479169184462133,1716479169549837133,365,901.542,621.342,6.123255176314669,-0.6892658323206292
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,98,1716479169634836133,1716479169779961133,145,774.054,956.881,-2.3008988490242364,-22.486649866679556
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,99,1716479169835087133,1716479170165336133,330,860.353,1089.341,3.8048558043719773,-31.012264339977467
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,100,1716479170270461133,1716479171071211133,800,889.633,617.597,5.345938958478746,-0.44538288041479346
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,101,1716479171091211133,1716479171461586133,370,876.359,642.665,4.481125003320394,-2.081550767743415
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,102,1716479171861961133,1716479171941961133,80,888.21,646.823,5.255574665617524,-2.3518215822900665
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,103,1716479171951961133,1716479172082086133,130,889.062,643.402,5.310777320699559,-2.128625938601078
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,104,1716479172162211133,1716479172297336133,135,890.434,640.369,5.399955279711726,-1.9306585914844727
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,105,1716479172537586133,1716479172772718133,235,885.737,642.251,5.093472646090527,-2.0538142693771086
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,106,1716479173128085133,1716479176861586133,3733,845.487,592.26,2.4639261537536132,1.2090125149975006
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,107,1716479178217834133,1716479178292959133,75,848.91,580.372,2.6881521229035092,1.9853570023486646
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,108,1716479178357959133,1716479178678214133,320,843.416,571.21,2.3298633810634017,2.583906445351245
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,109,1716479178848461133,1716479179919466133,1071,835.635,583.649,1.8207458563031622,1.771699165340046
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,110,1716479179934475133,1716479182051333133,2116,864.955,569.315,3.737434412980016,2.7063366470079746
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,111,1716479183612833133,1716479183702958133,90,891.472,545.314,5.475021161115892,4.268554768346298
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,112,1716479183712965133,1716479183853087133,140,893.615,540.742,5.616505331635422,4.566063034632755
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,113,1716479183888088133,1716479184553707133,665,808.593,559.411,0.05433076953312508,3.355352744979555
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,114,1716479184593707133,1716479185724832133,1131,880.852,547.273,4.7802688400974,4.142624644648248
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,115,1716479185864957133,1716479186270332133,405,758.279,1049.776,-3.4859285548346777,-28.45930664734069
ba0186f6-b5f9-4c9e-96a9-f8bf97ec60a8,17ba065b-fe2d-409d-9cc9-6b750ba4a306,116,1716479186390457133,1716479186510582133,120,818.571,590.372,0.705917277773941,1.3327187661249793
